WARNING 2019-07-24 15:47:08,116 basehttp 124 "GET /meiduo_admin/statistical/total_count/ HTTP/1.1" 404 10701
WARNING 2019-07-24 15:47:08,120 basehttp 124 "GET /meiduo_admin/statistical/month_increment/ HTTP/1.1" 404 10713
WARNING 2019-07-24 15:47:08,181 base 152 Not Found: /meiduo_admin/statistical/goods_day_views/
WARNING 2019-07-24 15:47:08,183 basehttp 124 "GET /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 404 10713
WARNING 2019-07-24 15:47:08,453 base 152 Not Found: /meiduo_admin/statistical/day_orders/
WARNING 2019-07-24 15:47:08,503 basehttp 124 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 404 10698
WARNING 2019-07-24 15:47:08,463 base 152 Not Found: /meiduo_admin/statistical/day_active/
WARNING 2019-07-24 15:47:08,527 basehttp 124 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 404 10698
INFO 2019-07-24 16:00:37,622 basehttp 124 "OPTIONS /meiduo_admin/authorizations/ HTTP/1.1" 200 0
INFO 2019-07-24 16:00:45,157 basehttp 124 "POST /meiduo_admin/authorizations/ HTTP/1.1" 200 193
INFO 2019-07-24 16:00:46,379 basehttp 124 "OPTIONS /meiduo_admin/statistical/total_count/ HTTP/1.1" 200 0
INFO 2019-07-24 16:00:46,400 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_increment/ HTTP/1.1" 200 0
INFO 2019-07-24 16:00:46,413 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 0
INFO 2019-07-24 16:00:46,440 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 0
INFO 2019-07-24 16:00:46,442 basehttp 124 "OPTIONS /meiduo_admin/statistical/month_increment/ HTTP/1.1" 200 0
INFO 2019-07-24 16:00:46,480 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 0
INFO 2019-07-24 16:00:46,491 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 0
INFO 2019-07-24 16:00:46,495 basehttp 124 "OPTIONS /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 200 0
WARNING 2019-07-24 16:00:46,665 base 152 Not Found: /meiduo_admin/statistical/day_orders/
WARNING 2019-07-24 16:00:46,691 basehttp 124 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 404 10698
WARNING 2019-07-24 16:00:46,713 base 152 Not Found: /meiduo_admin/statistical/day_increment/
WARNING 2019-07-24 16:00:46,714 basehttp 124 "GET /meiduo_admin/statistical/day_increment/ HTTP/1.1" 404 10707
WARNING 2019-07-24 16:00:46,720 base 152 Not Found: /meiduo_admin/statistical/month_increment/
WARNING 2019-07-24 16:00:46,754 basehttp 124 "GET /meiduo_admin/statistical/month_increment/ HTTP/1.1" 404 10713
WARNING 2019-07-24 16:00:46,761 base 152 Not Found: /meiduo_admin/statistical/total_count/
WARNING 2019-07-24 16:00:46,796 basehttp 124 "GET /meiduo_admin/statistical/total_count/ HTTP/1.1" 404 10701
WARNING 2019-07-24 16:00:46,783 base 152 Not Found: /meiduo_admin/statistical/day_active/
WARNING 2019-07-24 16:00:46,839 basehttp 124 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 404 10698
WARNING 2019-07-24 16:00:46,866 base 152 Not Found: /meiduo_admin/statistical/goods_day_views/
WARNING 2019-07-24 16:00:46,869 basehttp 124 "GET /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 404 10713
WARNING 2019-07-24 16:00:46,877 base 152 Not Found: /meiduo_admin/statistical/day_orders/
WARNING 2019-07-24 16:00:46,888 basehttp 124 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 404 10698
WARNING 2019-07-24 16:00:46,955 base 152 Not Found: /meiduo_admin/statistical/day_active/
WARNING 2019-07-24 16:00:46,964 basehttp 124 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 404 10698
INFO 2019-07-24 17:33:42,455 basehttp 124 "GET / HTTP/1.1" 200 84094
INFO 2019-07-24 17:33:42,475 basehttp 124 "GET / HTTP/1.1" 200 84094
INFO 2019-07-24 17:33:57,651 basehttp 124 "GET /carts/simple/ HTTP/1.1" 200 46
WARNING 2019-07-24 17:34:00,505 base 152 Not Found: /favicon.ico
WARNING 2019-07-24 17:34:00,512 basehttp 124 "GET /favicon.ico HTTP/1.1" 404 10565
INFO 2019-07-24 17:35:34,496 basehttp 124 "GET /orders/info/1/ HTTP/1.1" 302 0
INFO 2019-07-24 17:35:34,887 basehttp 124 "GET /login/?next=/orders/info/1/ HTTP/1.1" 200 3118
INFO 2019-07-24 17:35:37,184 basehttp 124 "GET /static/js/login.js HTTP/1.1" 304 0
INFO 2019-07-24 18:08:47,004 basehttp 124 "OPTIONS /meiduo_admin/authorizations/ HTTP/1.1" 200 0
WARNING 2019-07-24 18:08:50,317 basehttp 124 "POST /meiduo_admin/authorizations/ HTTP/1.1" 400 67
INFO 2019-07-24 18:09:15,484 basehttp 124 "POST /meiduo_admin/authorizations/ HTTP/1.1" 200 203
INFO 2019-07-24 18:09:29,276 basehttp 124 "POST /meiduo_admin/authorizations/ HTTP/1.1" 200 203
INFO 2019-07-24 18:09:30,653 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 0
INFO 2019-07-24 18:09:30,662 basehttp 124 "OPTIONS /meiduo_admin/statistical/total_count/ HTTP/1.1" 200 0
INFO 2019-07-24 18:09:30,657 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_increment/ HTTP/1.1" 200 0
INFO 2019-07-24 18:09:30,674 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 0
INFO 2019-07-24 18:09:30,677 basehttp 124 "OPTIONS /meiduo_admin/statistical/month_increment/ HTTP/1.1" 200 0
INFO 2019-07-24 18:09:30,819 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 0
INFO 2019-07-24 18:09:30,829 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 0
INFO 2019-07-24 18:09:30,838 basehttp 124 "OPTIONS /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 200 0
WARNING 2019-07-24 18:09:30,856 base 152 Not Found: /meiduo_admin/statistical/day_active/
WARNING 2019-07-24 18:09:30,871 basehttp 124 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 404 10698
WARNING 2019-07-24 18:09:30,864 base 152 Not Found: /meiduo_admin/statistical/day_increment/
WARNING 2019-07-24 18:09:30,873 basehttp 124 "GET /meiduo_admin/statistical/day_increment/ HTTP/1.1" 404 10707
WARNING 2019-07-24 18:09:30,981 base 152 Not Found: /meiduo_admin/statistical/total_count/
WARNING 2019-07-24 18:09:30,987 basehttp 124 "GET /meiduo_admin/statistical/total_count/ HTTP/1.1" 404 10701
WARNING 2019-07-24 18:09:31,012 base 152 Not Found: /meiduo_admin/statistical/day_orders/
WARNING 2019-07-24 18:09:31,013 basehttp 124 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 404 10698
WARNING 2019-07-24 18:09:31,082 base 152 Not Found: /meiduo_admin/statistical/month_increment/
WARNING 2019-07-24 18:09:31,088 basehttp 124 "GET /meiduo_admin/statistical/month_increment/ HTTP/1.1" 404 10713
WARNING 2019-07-24 18:09:31,544 base 152 Not Found: /meiduo_admin/statistical/day_active/
WARNING 2019-07-24 18:09:31,545 basehttp 124 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 404 10698
WARNING 2019-07-24 18:09:31,759 base 152 Not Found: /meiduo_admin/statistical/goods_day_views/
WARNING 2019-07-24 18:09:31,761 basehttp 124 "GET /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 404 10713
WARNING 2019-07-24 18:09:33,504 base 152 Not Found: /meiduo_admin/statistical/day_orders/
WARNING 2019-07-24 18:09:33,506 basehttp 124 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 404 10698
WARNING 2019-07-24 18:10:35,903 basehttp 124 "POST /meiduo_admin/authorizations/ HTTP/1.1" 400 67
WARNING 2019-07-24 18:11:20,422 basehttp 124 "POST /meiduo_admin/authorizations/ HTTP/1.1" 400 67
WARNING 2019-07-24 18:12:16,971 basehttp 124 "POST /meiduo_admin/authorizations/ HTTP/1.1" 400 67
INFO 2019-07-24 18:16:41,119 basehttp 124 "POST /meiduo_admin/authorizations/ HTTP/1.1" 200 193
WARNING 2019-07-24 18:16:44,406 base 152 Not Found: /meiduo_admin/statistical/day_increment/
WARNING 2019-07-24 18:16:44,407 base 152 Not Found: /meiduo_admin/statistical/total_count/
WARNING 2019-07-24 18:16:44,513 basehttp 124 "GET /meiduo_admin/statistical/day_increment/ HTTP/1.1" 404 10707
WARNING 2019-07-24 18:16:44,515 basehttp 124 "GET /meiduo_admin/statistical/total_count/ HTTP/1.1" 404 10701
WARNING 2019-07-24 18:16:44,529 base 152 Not Found: /meiduo_admin/statistical/day_active/
WARNING 2019-07-24 18:16:44,539 basehttp 124 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 404 10698
WARNING 2019-07-24 18:16:45,796 base 152 Not Found: /meiduo_admin/statistical/month_increment/
WARNING 2019-07-24 18:16:45,800 base 152 Not Found: /meiduo_admin/statistical/day_orders/
WARNING 2019-07-24 18:16:46,167 basehttp 124 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 404 10698
WARNING 2019-07-24 18:16:46,158 basehttp 124 "GET /meiduo_admin/statistical/month_increment/ HTTP/1.1" 404 10713
WARNING 2019-07-24 18:16:46,200 base 152 Not Found: /meiduo_admin/statistical/day_active/
WARNING 2019-07-24 18:16:46,215 basehttp 124 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 404 10698
WARNING 2019-07-24 18:16:46,226 base 152 Not Found: /meiduo_admin/statistical/goods_day_views/
WARNING 2019-07-24 18:16:46,231 basehttp 124 "GET /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 404 10713
WARNING 2019-07-24 18:16:46,239 base 152 Not Found: /meiduo_admin/statistical/day_orders/
WARNING 2019-07-24 18:16:46,244 basehttp 124 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 404 10698
INFO 2019-07-24 19:22:24,728 basehttp 124 "OPTIONS /meiduo_admin/authorizations/ HTTP/1.1" 200 0
INFO 2019-07-24 19:22:40,140 basehttp 124 "POST /meiduo_admin/authorizations/ HTTP/1.1" 200 193
INFO 2019-07-24 19:22:43,070 basehttp 124 "OPTIONS /meiduo_admin/statistical/total_count/ HTTP/1.1" 200 0
INFO 2019-07-24 19:22:43,087 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_increment/ HTTP/1.1" 200 0
INFO 2019-07-24 19:22:43,101 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 0
INFO 2019-07-24 19:22:43,102 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 0
INFO 2019-07-24 19:22:43,141 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 0
INFO 2019-07-24 19:22:43,143 basehttp 124 "OPTIONS /meiduo_admin/statistical/month_increment/ HTTP/1.1" 200 0
INFO 2019-07-24 19:22:43,149 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 0
INFO 2019-07-24 19:22:43,154 basehttp 124 "OPTIONS /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 200 0
WARNING 2019-07-24 19:22:43,728 base 152 Not Found: /meiduo_admin/statistical/month_increment/
WARNING 2019-07-24 19:22:43,729 base 152 Not Found: /meiduo_admin/statistical/day_orders/
WARNING 2019-07-24 19:22:44,938 basehttp 124 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 404 10698
WARNING 2019-07-24 19:22:43,740 base 152 Not Found: /meiduo_admin/statistical/total_count/
WARNING 2019-07-24 19:22:43,987 basehttp 124 "GET /meiduo_admin/statistical/month_increment/ HTTP/1.1" 404 10713
WARNING 2019-07-24 19:22:43,741 base 152 Not Found: /meiduo_admin/statistical/day_active/
WARNING 2019-07-24 19:22:44,950 basehttp 124 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 404 10698
WARNING 2019-07-24 19:22:44,949 basehttp 124 "GET /meiduo_admin/statistical/total_count/ HTTP/1.1" 404 10701
WARNING 2019-07-24 19:22:44,952 base 152 Not Found: /meiduo_admin/statistical/day_increment/
WARNING 2019-07-24 19:22:45,158 basehttp 124 "GET /meiduo_admin/statistical/day_increment/ HTTP/1.1" 404 10707
WARNING 2019-07-24 19:22:45,250 base 152 Not Found: /meiduo_admin/statistical/goods_day_views/
WARNING 2019-07-24 19:22:45,269 basehttp 124 "GET /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 404 10713
WARNING 2019-07-24 19:22:45,264 base 152 Not Found: /meiduo_admin/statistical/day_orders/
WARNING 2019-07-24 19:22:45,367 basehttp 124 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 404 10698
WARNING 2019-07-24 19:22:45,664 base 152 Not Found: /meiduo_admin/statistical/day_active/
WARNING 2019-07-24 19:22:45,673 basehttp 124 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 404 10698
INFO 2019-07-24 19:30:59,585 basehttp 124 "OPTIONS /meiduo_admin/users/?page=1&pagesize=10&keyword= HTTP/1.1" 200 0
WARNING 2019-07-24 19:31:01,724 base 152 Not Found: /meiduo_admin/users/
WARNING 2019-07-24 19:31:01,734 basehttp 124 "GET /meiduo_admin/users/?page=1&pagesize=10&keyword= HTTP/1.1" 404 10683
INFO 2019-07-24 20:24:49,551 basehttp 124 "OPTIONS /meiduo_admin/authorizations/ HTTP/1.1" 200 0
INFO 2019-07-24 20:24:51,361 basehttp 124 "POST /meiduo_admin/authorizations/ HTTP/1.1" 200 215
INFO 2019-07-24 20:24:53,421 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_increment/ HTTP/1.1" 200 0
INFO 2019-07-24 20:24:53,423 basehttp 124 "OPTIONS /meiduo_admin/statistical/total_count/ HTTP/1.1" 200 0
INFO 2019-07-24 20:24:53,431 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 0
INFO 2019-07-24 20:24:53,431 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 0
INFO 2019-07-24 20:24:53,434 basehttp 124 "OPTIONS /meiduo_admin/statistical/month_increment/ HTTP/1.1" 200 0
INFO 2019-07-24 20:24:53,443 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 0
INFO 2019-07-24 20:24:53,681 basehttp 124 "OPTIONS /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 0
INFO 2019-07-24 20:24:53,683 basehttp 124 "OPTIONS /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 200 0
WARNING 2019-07-24 20:24:53,875 base 152 Not Found: /meiduo_admin/statistical/day_increment/
WARNING 2019-07-24 20:24:53,876 base 152 Not Found: /meiduo_admin/statistical/total_count/
